"Model","Reviews"
"iPhone 11 Pro ","I received the iPhone 11 Pro on April 1st, 2021, everything seemed fine! I am a boater and use my phone for navigation, I have been using iPhones for this for over 8 years with no issues. I also use various mapping apps for driving and general navigation. The iPhone 11 Pro I purchased nearly got me in serious trouble - the antenna on the phone was broken... meaning the GPS does not work outside of cell service (I live in a rural place so that is huge). These issues put me and my boat in major danger, the GPS kept telling me I was not where I was.I took the iPhone 11 Pro to the Apple store, after $56 they were able to tell me the phone antenna was broken and was sold broken to me. This was very disappointing and frankly dangerous. The Apple Store quoted me $880 to repair the antenna.The company was responsive but did not offer to pay for the repair or provide me with a replacement. I was offered a refund by Amazon. This is ok but i really just want a phone that works (as per their advertisement)."
"iPhone 11 Pro ","Battery life"
"iPhone 11 Pro ","Me llego con rayones en las esquinas y la pantalla pero nada que afecte en cuanto a batería me llego con un 90 y con 5 cargas esta en 88 pero espero haya sido por las actualizaciones"
"iPhone 11 Pro ","Tenía mis dudas pero para mi sorpresa el teléfono llegó con el 100% de condición en la batería. Estéticamente muy cuidado y todos le funciona perfectamente. Da la impresión de ser un teléfono completamente nuevo."
"iPhone 11 Pro ","Estéticamente se merece un 10, me gustó mucho fue muy fácil de configurar, la batería venia con 93% de capacidad de uso, lo único que me comenzó a llamar la atención fue la pantalla, (estaba consciente al ser un producto “Renewed” podría tener detalles) la pantalla supongo fue remplazada pero su calidad era muy baja para mi vista fue un poco difícil y cansado, me gusto mucho la compra el tiempo de envío, volveré a intentar comprar un renewal pero ojalá que ya no venga con este detalle. Previamente tome el número de serie para cuando llegue el nuevo no tenga problemas"
"iPhone 11 Pro ","Overall the phone I received was fine. There were several cosmetic issues with the phone that I received.- There was a (albeit thin) 1.5 cm scratch on the screen, underneath the screen protector which was unfortunate- There were several fine scratches on the cameras on the back. Photo capability seems unchanged.- Battery health was pretty good at 95%The provided charger is unfortunately 5V/2.3a and therefore will not fast charge your phone. It would have been nice to see an 18 or 20 W charger included.Overall it’s fine for the price I paid."
"iPhone 11 Pro ","Llegó con unos detalles estéticos muy mínimos, no afecta su uso. Para el precio que tiene está súper bien. Llegó a tiempo, el rendimiento de la batería está excelente, ya llevo casi dos meses con el."
"iPhone 11 Pro ","El sistema al manipularlo funciona normal, sin embargo el botón de encendido está un poco flojo, el marco del celular se ve de un material ajeno al del iPhone (se ve y se siente muy corriente).La batería es baja, si bien en todas la reseñas se menciona que llegan de 95%.En la pantalla hay una mancha que no es removible (se aprecia en la foto de la batería, está a la derecha de la última palabra “usarlo”)Los accesorios se ven de muy mala calidad también."
"iPhone 11 Pro ","Llegó en el tiempo indicado, no tiene detalles , muy buena compra"
"iPhone 11 Pro ","Muy buen equipo llego en perfectas condiciones y el equipo está como nuevo, y con el 88% de porcentaje de batería, al principio tenía miedo y dudas sobre comprar reacondicionados pero realmente valen mucho la pena. Creo que lo volvería a comprar"
"iPhone 11 Pro ","El teléfono parece que funciona bien, tengo mis dudas respecto al uso en modo de datos. Fisicamente parecía estar bien hasta que le quité la mica, tenía la pantalla muy maltratada (con la mica no se logra ver) incluso hasta el ras de la cámara frontal tiene ligeros rayones, la batería testaba en un 83% en mi experiencia no volvería a comprar celulares renovados"
"iPhone 11 Pro ","Cumple con todas las expectativas, tenía mis dudas pero la verdad lo recomiendo"
"iPhone 11 Pro ","Todo excelente, llevo con el 1 mes, la pila, el sistema todo bien, llego antes de tiempo"
"iPhone 11 Pro ","The media could not be loaded.
 La verdad es que el producto llegó mucho mejor de lo que esperaba, según las especificaciones que te indican de un producto reacondicionado. Por ejemplo, me llegó con un 95% de batería, lo cual esta muy bien, llevo aproximadamente 3 semanas usándolo y no me ha presentado ningún problema. Si llego con algunos ligeros detalles estéticos, pero claramente en la descripción dice que puede venir con ellos, además de que no van a ser percibidos a un brazo de distancia, lo cual en ml caso fue cierto, le agregue una mica de cristal y ya no se nota el rayón. Así que si, desde mi perspectiva todo bien, y de acuerdo a su descripción. Pd. Además es muy bonito 👀❣️"
"iPhone 11 Pro "," La verdad es que el producto llegó mucho mejor de lo que esperaba, según las especificaciones que te indican de un producto reacondicionado. Por ejemplo, me llegó con un 95% de batería, lo cual esta muy bien, llevo aproximadamente 3 semanas usándolo y no me ha presentado ningún problema. Si llego con algunos ligeros detalles estéticos, pero claramente en la descripción dice que puede venir con ellos, además de que no van a ser percibidos a un brazo de distancia, lo cual en ml caso fue cierto, le agregue una mica de cristal y ya no se nota el rayón. Así que si, desde mi perspectiva todo bien, y de acuerdo a su descripción. Pd. Además es muy bonito 👀❣️"
"iPhone 11 Pro ","El color y el estado físico del celular es excelente, sin embargo la duración de pila no es como lo esperaba."
"iPhone 11 Pro ","Al igual que todos tenía mis dudas pero valió la pena, el equipo llegó muy bien funciona perfecto salud de batería al 93% y en cuanto a estética no tiene ni un rasguño. Sin duda lo recomiendo."
"iPhone 11 Pro ","El equipo que me llego fue de calidad, no tardo rayones y la condición de la batería llego arriba del 90 % estéticamente esta muy bien, la entrada de carga funciona bien y todos los botones están perfectos, bocinas y cámaras funcionan bien, se conecta bien al wifi y señal telefónica."
"iPhone 11 Pro ","Me llego en excelentes condiciones y la vida de la batería en un 84%"
"iPhone 11 Pro ","El teléfono me llegó muy rápido, no tiene ningún tipo de rayón visible a simple vista, la condición de la batería está al 85%.
Muy buena compra"
"iPhone 11 Pro ","Vengo del iPhone X y este es tal cual se describe, viene con una leyenda en la pila que podría ser inferior, pero viene al 100%, al ser un producto refurbished es bastante bueno. No tuvo rayones ni nada raro. Lo recomiendo ampliamente"
"iPhone 11 Pro ","Llegó antes, no tenía ningún rayón y funciona a la perfección. La batería está prácticamente al 100% y traía cable original. Creo que tuve suerte porque se ve nuevo 🤩 ya tengo dos semanas con el y sin problemas"
"iPhone 11 Pro ","Estoy muy complacido con mi producto. Me llego en excelentes condiciones"
"iPhone 11 Pro ","Hasta ahora no puedo calificar la durabilidad porque me acaba de llegar (rea condicionado), pero me llegó en excelentes condiciones, si no fuera por la batería que tiene condición (85) podría pasar como producto “nuevo”. Me llegó sin ningún rasguño, perfectas condiciones estéticas y por lo que pagué estoy muy contento."
"iPhone 11 Pro ","Me animé a comprarlo después de ver varios videos de Amazon renovado y la verdad estoy muy contento en mi primer día, todo funciona la estética es impecable y el porcentaje de batería viene arriba de 90, los accesorios no son problema porque especifica que no son originales pero funcionan a la perfección, seria cosa de ver como me sigue funcionando en 1 semana 1 mes etc"
"iPhone 11 Pro ","En realidad tenía miedo acerca de cómo iba a llegar el producto ya que el precio me pareció bastante atractivo, tengo que decir que estoy completamente sorprendida ya que el equipo llego sin un solo rasguño, estetica completamente al 100%, la caja si era genérica y el cargador también pero completamente funcionales y correos den a lo pagado por el equipo, definitivamente lo recomiendo"
"iPhone 11 Pro ","Me encanto el celular en general, no tiene ralladuras ni raspones, llego con 84% de batería, lo cual es aceptable para ser reacondicionado, el celular funciona excelente, como nuevo, las cámaras también, el único detalle es que tiene un poco despegada la pantalla en la parte de arriba, pero nada que realmente pueda afectarle al celular, venia envuelto en burbujas y con un cargador genérico."
"iPhone 11 Pro ","Qué me gusto: llevo tiempo usándolo y hasta ahora el funcionamiento es súper óptimo. La batería tiene buen funcionamiento en comparación de otro nuevo que tengo.
Qué no me gustó: Sobre sale un poco la pantalla, pero es imperceptible en el uso, otro detalle es que en la información del teléfono indica que la batería no es un Producto original."
"iPhone 11 Pro ","De momento llevo una semana probándolo y todo correcto, desde la estética hasta el software, eso sí en cargador es genérico y no lo probé tenía originales."
"iPhone 11 Pro ","Aunque llegó con poca pila, fue a mi apple más cercana a aplicar el seguro.
No me cobraron nada y ahora tengo un 11 pro nuevo!
Es cuestión de suerte pero por 11,099.00 nada mal. Pienso que es una gran opción es siempre y cuando no sea muy necesario y urgente el teléfono, ya que sino te gusta lo puedes devolver. En mi caso lo compré por un cupon de 999.00 que me regalo amazon"
"iPhone 11 Pro ","Al principio tenía dudas acerca del teléfono porque había visto en varios post sobre que a veces llegaban fallados, con la batería muy desgastada o golpes. Pero en mi caso tuve suerte, el teléfono me llegó con 98% de batería y con dos pequeños arañazos en la pantalla que no afectan el funcionamiento del producto. El paquete llegó como indican en la descripción, una caja genérica y un cargador de dudosa calidad, pero funciona. Lo primero que hice después de configurarlo fue revisarlo con el programa 3utools para saber si alguna pieza había sido cambiada pero no, todo estaba como nuevo y me siento muy a gusto con mi compra y les quiero recordar algo que leí mucho “Es un volado” puede ser que te toque un equipo casi nuevo como el mío o que te toque uno con más tiempo de uso y/o imperfecciones."
"iPhone 11 Pro ","La verdad todo bien desde el precio pagado hasta la calidad del equipo, llego en perfectas condiciones. Ya llevo unos meses de uso y todo marcha bien"
