"Model","Reviews"
"iPhone 12 mini","Premium does not mean the phone is in perfect shape as I know iPhones will be going down in the next three months I was under the impression that I was getting a brand new phone slightly used they put a screen protector on the screen so you can’t see the scuffs and scratches be aware of this do not except a premium device when it’s not premium fair good great whatever because I wanted an iPhone really bad and didn’t want to pay the price that it’s at now and don’t want to wait three months well I will probably be returning his phone or getting a screen protector so I don’t have to see The scratches on I already had a case for this phone because at one time I had bought an iPhone mini 12 same color as I got now I paid $800 for it and then I returned it realizing that the phone is not worth $800 what happened to people saying no There is once upon a thing called the Boston tea party we all know why that party was it was because the price was too high I don’t like being duped"
"iPhone 12 mini","I love ky new iPhone I Totally recommend yahh buy one for sure 5 stars"
"iPhone 12 mini","It doesn’t read my SIM card but it said it s was an unlocked carrier"
"iPhone 12 mini","Had to return as phone was not unlocked."
"iPhone 12 mini","I purchased this phone back in March and used it up until September 17th when the phone started to malfunction and die rapidly due to the battery not being an apple product. The phone worked perfectly before this and had only a few cosmetic problems besides that it was a great phone. The apple store even with Apple Care+ won't fix the battery they merely gave me the option of attempting to remove the battery and replace it or replace the phone entirely as some other batteries are impossible to replace depending on the type of manufacturing. I recently contacted the seller so we will soon see if there are any further steps I can take to fix my phone."
"iPhone 12 mini","It wasn't the same as it was described. So many scratch on it"
"iPhone 12 mini","Fake phone"
"iPhone 12 mini","The glass of the iPhone came damage doesn’t turn on"
"iPhone 12 mini","Wifi stopped working after one day. Had to return it."
"iPhone 12 mini","Phone is clean on the outside but defective in its operation"
"iPhone 12 mini","“Renewed to look like new” , mine had scratches all over right side if screen. Just buy the new one."
"iPhone 12 mini","Everything worked but the phone call didn’t work"
"iPhone 12 mini","This model is overall a great phone. Easily pocketable and had zero complaints about it. Battery life is good for phone of its size and features.
Big issue is that after 18 months of owning it the battery stopped charging one day and only turn on for 2 minutes before restarting. The battery unknown and service required message would show up saying my battery part may not be genuine apple part and not recognized. Brought it to apple certified repair shop and they told me that on average they get two 12 minis a month with battery issues and that it was due to the battery on just the mini not being able to handle the rapid charging from usb c cables but has been resolved for the 13 mini. I was out of luck since it was past the limited warranty and did not get device insurance because I’ve never had hardware issues on any of my electronics. The tech recommended I use the USB A cables for slower charging so the battery try can handle it.
Already had to upgrade to the 13pro out of necessity but would have kept 12mini at least until 16 line up."
"iPhone 12 mini","no megusto"
"iPhone 12 mini","Equipo dañado muy mala experiencia"
"iPhone 12 mini","Don’t buy this item!"
"iPhone 12 mini","It said unlocked but it is not unlocked. and the display screen stopped working"
"iPhone 12 mini","They changed the pieces and the battery is not good"
"iPhone 12 mini","Muy bueno desbloqueado impecable !!"
"iPhone 12 mini","I really had an odd feeling thinking of buying it, but now that I have it I’m completely astonished! I thought it was gonna have a lot of cracks or even a scratch but nothing. It really seems and looks new. I’ve had it for 2 weeks now Everything runs perfect! I love my Iphone 12 mini 128GB!"
"iPhone 12 mini","Purchased this device renewed from Moot. Phone looked brand new and didn't have a scratch on it. Battery was likely replaced as it's at 100%. I'd highly recommend this phone and store. I use this phone as my secondary device for work and while it isn't my main content consumption device, it's fantastic for what I use it for."
"iPhone 12 mini","Works great."
"iPhone 12 mini","I love my phone"
"iPhone 12 mini","The generic charging cable doesn’t do the job. I had to buy a real one. Phone has been great. A little chip by camera, but not bad."
"iPhone 12 mini","I just ordered this phone in red on Oct.1....I was a bit nervous about if it would be a like the new one I viewed in the Verizon store a few weeks ago. But guess what? I could not tell it from new! I was pleasantly surprised and have been recommending Amazon Renewed to all my friends! It is working fine and is quite a nice upgrade from my Iphone SE (2018) The screen brightness and battery life so far is amazing. Yes, I wasn't able to stretch the payments over 2 years like at the Verizon store, but in the end I am saving money. Also with an unlocked phone, if I ever want to break up with Verizon, I can with no problem! This has so far proven to be a great choice!"
"iPhone 12 mini","I bought this phone a week ago and it works like new! Came with no scratches or anything which was what I was worried about. It did not come in it’s original box but that’s not a big deal for me because I throw them out anyways. Well worth the money!"
"iPhone 12 mini","Very impressed with the iPhone 12 mini I received, works as it should and looks new."
"iPhone 12 mini","The phone is just fine and does what it should. The camera on the phone is terrible. I am guessing that is what was sacrificed making the small version. Everything is great."
"iPhone 12 mini","I love this phone. Usually my apple phones break within a a few months (I have 4 kids they tend to through hammers and break things) this phone doesn't even have a scratch on it. One of my kids threw it across, the room. It went through the washing machine/ dryer, and we left it on my cars roof it fell of and didn't even have a scratch on it. My daughter (7 years old tried smashing with a hammer. I love it"
"iPhone 12 mini","I returnd 3/7/22 but not yet got my refund this to small"
"iPhone 12 mini","OK this isn't really to do with renewed iphone, but my 12 mini had absolutely awful color calibration. Maybe just my unit but who knows. Way too warm. It can be somewhat fixed using ""Color Filters"" under accessibility in the options, but that's not really designed for that and still can't fix it properly.

Other than that the phone is good, I mean it's an iphone you just poke the icons and all that, you know how it works. For a so-called ""mini"" I wish it was a little more mini though."
